"conferenceId","Team ID","Team Market","position","Player Height","Class Year","playerId","jerseyNum","fullName","Games Started","Games Played","Minutes Played","Assist Pct","Assist Pct %ile","Assist Ratio","Assist Ratio %ile","Turnover Pct","Turnover Pct %ile","Ast/Tov Ratio","Ast/Tov Ratio %ile","Usage Pct","Usage Pct %ile","True Shooting %","True Shooting % %ile","2-Point Pct","2-Point Pct %ile","3-Point Pct","3-Point Pct %ile","Free Throw Pct","Free Throw Pct %ile","Off Rebound Pct","Off Rebound Pct %ile","FT Attempt Rate","FT Attempt Rate %ile","3-Point Att Rate","3-Point Att Rate %ile"
"73","104424","Washington","G","76","Sophomore","2125360","9","Wesley Yates III","25","27","846.98","0.07354","0.17","0.08288","0.12","0.11102","0.72","0.81395","0.15","0.22906","0.74","0.49956","0.28","0.44286","0.33","0.31176","0.39","0.78205","0.59","0.03297","0.58","0.25161","0.36","0.54839","0.65"
"73","104424","Washington","G","77","Junior","1945233","1","Desmond Claude","9","12","331.94","0.13377","0.52","0.11875","0.31","0.12304","0.62","1.09524","0.33","0.24756","0.83","0.5344","0.49","0.46465","0.44","0.3","0.32","0.87234","0.9","0.02392","0.41","0.36434","0.67","0.23256","0.11"
"73","104424","Washington","G","73","Senior","1730404","0","Quimari Peterson","18","33","1018.69","0.12048","0.45","0.19156","0.69","0.09413","0.83","2.51724","0.93","0.15268","0.2","0.54102","0.54","0.51613","0.69","0.34975","0.62","0.78125","0.59","0.02427","0.42","0.12075","0.07","0.76604","0.93"
"53","104413","Wake Forest","G","74","Sophomore","2306685","10","Sebastian Akins","8","35","532.63","0.22321","0.83","0.22435","0.81","0.18245","0.21","1.58537","0.64","0.21459","0.65","0.50082","0.29","0.50943","0.66","0.18","0.05","0.77778","0.57","0.02934","0.52","0.40385","0.74","0.32051","0.22"
"53","104413","Wake Forest","G","77","Junior","2106197","6","Myles Colvin","24","35","949.02","0.09447","0.31","0.10331","0.21","0.14642","0.42","0.78689","0.14","0.22327","0.7","0.56946","0.72","0.4539","0.38","0.35976","0.68","0.86957","0.9","0.05574","0.85","0.37705","0.7","0.5377","0.63"
"53","104413","Wake Forest","G","74","Senior","1948694","1","Nate Calmese","23","26","641.78","0.34927","0.98","0.29246","0.94","0.17104","0.26","2.41667","0.91","0.21869","0.68","0.57395","0.75","0.51724","0.7","0.39806","0.87","0.77419","0.56","0.01637","0.22","0.14155","0.1","0.47032","0.5"
"53","104413","Wake Forest","G","77","Senior","1898739","8","Mekhi Mason","12","34","682.39","0.12291","0.47","0.14544","0.47","0.1295","0.56","1.31429","0.49","0.20085","0.56","0.53124","0.47","0.48611","0.55","0.33824","0.55","0.67742","0.25","0.04747","0.78","0.29808","0.5","0.65385","0.81"
"3","104412","Wagner","G","78","Junior","2569023","5","Michael Cooper","4","28","387.57","0.09834","0.33","0.1172","0.31","0.17468","0.24","0.76","0.13","0.19488","0.52","0.55461","0.63","0.43103","0.27","0.35897","0.68","0.8125","0.72","0.0843","0.97","0.49485","0.88","0.40206","0.37"
"3","104412","Wagner","G","75","Junior","2569022","4","John Awoke","10","26","659.25","0.13947","0.54","0.18359","0.66","0.17599","0.23","1.27778","0.46","0.16472","0.28","0.52195","0.41","0.38889","0.15","0.39535","0.86","0.75","0.47","0.02476","0.43","0.1519","0.12","0.5443","0.64"
"3","104412","Wagner","G","74","Junior","2569020","0","Nick Jones","22","28","905.33","0.1719","0.68","0.12989","0.37","0.16227","0.31","0.92","0.21","0.26943","0.92","0.53977","0.53","0.48908","0.56","0.28713","0.27","0.82308","0.76","0.02707","0.48","0.39394","0.73","0.30606","0.2"
"3","104412","Wagner","G","77","Junior","2141800","7","Eddie Placer","11","27","684.96","0.09918","0.33","0.12511","0.34","0.10834","0.74","1.32","0.49","0.17889","0.39","0.54422","0.56","0.38158","0.13","0.41026","0.91","0.75862","0.5","0.01374","0.16","0.15026","0.12","0.60622","0.75"
"3","104412","Wagner","G","74","Senior","1696129","9","Jaden Baker","21","21","659.98","0.17081","0.68","0.18787","0.68","0.17451","0.24","1.32558","0.49","0.19456","0.52","0.48673","0.22","0.36449","0.1","0.38272","0.81","0.77143","0.54","0.01548","0.2","0.18617","0.19","0.43085","0.43"
"53","104407","Virginia Tech","G","81","Freshman","2481303","17","Neoklis Avdalas","31","31","982.52","0.26903","0.92","0.24091","0.85","0.15421","0.37","2.05797","0.84","0.23301","0.76","0.49551","0.26","0.44944","0.36","0.3141","0.4","0.67327","0.25","0.00362","0.02","0.3024","0.52","0.46707","0.5"
"53","104407","Virginia Tech","G","71","Sophomore","2296070","3","Ben Hammond","18","32","1007.94","0.19146","0.74","0.201","0.73","0.11235","0.71","2.23913","0.88","0.20802","0.61","0.582","0.8","0.44175","0.32","0.43137","0.96","0.86508","0.89","0.01414","0.17","0.40909","0.75","0.33117","0.24"
"53","104407","Virginia Tech","G","77","Sophomore","2296069","10","Tyler Johnson","13","17","446.14","0.10108","0.35","0.18667","0.67","0.10201","0.78","2.25","0.88","0.13284","0.1","0.64394","0.97","0.62745","0.96","0.41463","0.93","0.67742","0.25","0.05248","0.83","0.33696","0.6","0.44565","0.45"
"53","104407","Virginia Tech","G","76","Senior","2110057","0","Jailen Bedford","31","31","804.69","0.09814","0.33","0.09563","0.17","0.08988","0.86","1.17647","0.39","0.24002","0.8","0.50973","0.34","0.43605","0.29","0.35862","0.67","0.72581","0.38","0.04552","0.77","0.19558","0.21","0.45741","0.48"
"53","104407","Virginia Tech","G","77","Junior","1917801","2","Jaden Schutt","5","32","787.27","0.06702","0.14","0.11594","0.3","0.05683","0.98","2.30769","0.89","0.1488","0.18","0.56997","0.72","0.38235","0.13","0.38462","0.82","0.86207","0.88","0.00905","0.07","0.14286","0.11","0.83251","0.97"
"53","104405","Virginia","G","70","Freshman","2505044","2","Chance Mallory","0","36","866.83","0.24305","0.88","0.26844","0.91","0.12433","0.61","2.95122","0.97","0.1935","0.51","0.57999","0.79","0.4958","0.6","0.34513","0.59","0.77519","0.56","0.04448","0.76","0.55603","0.93","0.48707","0.53"
"53","104405","Virginia","G","79","Junior","2121784","5","Sam Lewis","35","36","915.01","0.10325","0.36","0.12002","0.32","0.1257","0.6","1.08511","0.32","0.20786","0.61","0.58581","0.82","0.51049","0.67","0.4026","0.89","0.75","0.47","0.03703","0.66","0.22896","0.3","0.51852","0.59"
"53","104405","Virginia","G","75","Senior","1932409","6","Jacari White","0","31","556.46","0.13425","0.52","0.12786","0.36","0.13117","0.55","1.11765","0.35","0.23645","0.78","0.64387","0.97","0.54717","0.8","0.43396","0.96","0.83333","0.8","0.04168","0.72","0.14151","0.1","0.75","0.92"
"53","104405","Virginia","G","75","Senior","1906896","30","Dallin Hall","36","36","1024.1","0.24805","0.89","0.39435","0.99","0.19907","0.15","3.27083","0.98","0.11976","0.06","0.55412","0.63","0.55072","0.82","0.32039","0.44","0.8125","0.72","0.05133","0.82","0.27907","0.45","0.59884","0.73"
"53","104405","Virginia","G","77","Senior","1714689","1","Malik Thomas","36","36","813.98","0.13333","0.51","0.10656","0.23","0.1171","0.67","1.01852","0.29","0.28817","0.96","0.54764","0.58","0.48193","0.52","0.35079","0.62","0.74561","0.44","0.03732","0.66","0.31933","0.56","0.53501","0.63"
"29","104403","Villanova","G","74","Freshman","2540491","55","Acaden Lewis","33","33","1007.07","0.33673","0.98","0.27659","0.92","0.15424","0.37","2.47887","0.92","0.23681","0.78","0.51503","0.37","0.53279","0.76","0.27","0.21","0.58252","0.09","0.01578","0.21","0.29942","0.51","0.2907","0.18"
"29","104403","Villanova","G","78","Sophomore","2313626","7","Malachi Palmer","4","33","604.33","0.05652","0.09","0.12327","0.33","0.11952","0.65","1.17647","0.39","0.12194","0.06","0.60703","0.89","0.68421","0.99","0.35897","0.68","0.7619","0.51","0.03381","0.6","0.18103","0.17","0.67241","0.84"
"29","104403","Villanova","G","76","Junior","2143461","4","Tyler Perkins","33","33","986.05","0.10444","0.36","0.11056","0.26","0.06098","0.97","2.03846","0.83","0.22401","0.71","0.56444","0.69","0.51111","0.67","0.36872","0.73","0.74468","0.44","0.05871","0.87","0.26184","0.39","0.49861","0.56"
"29","104403","Villanova","G","75","Sophomore","2122481","2","Bryce Lindsay","31","33","944.7","0.1345","0.52","0.13948","0.43","0.09058","0.86","1.78947","0.74","0.23007","0.74","0.53211","0.48","0.42857","0.26","0.35616","0.65","0.77108","0.54","0.02283","0.38","0.24058","0.32","0.63478","0.79"
"29","104403","Villanova","G","77","Senior","1602300","5","Devin Askew","2","33","763.31","0.16742","0.67","0.17056","0.6","0.11491","0.69","1.78947","0.74","0.22444","0.71","0.55347","0.62","0.39286","0.16","0.40625","0.9","0.87234","0.9","0.03123","0.55","0.17279","0.16","0.58824","0.71"
"18","104401","Vermont","G","78","Freshman","2534669","21","Lucas Mari","7","28","554.42","0.12755","0.49","0.19893","0.72","0.18624","0.19","1.33333","0.5","0.16093","0.26","0.47292","0.18","0.56522","0.86","0.22535","0.1","0.75","0.47","0.03139","0.56","0.2735","0.43","0.60684","0.75"
"18","104401","Vermont","G","75","Freshman","2534668","1","Momo Nkugwa","0","28","358.33","0.07653","0.19","0.15097","0.49","0.14225","0.46","1.25","0.44","0.13001","0.09","0.53867","0.52","0.68571","0.99","0.24138","0.14","0.47368","0.02","0.03469","0.61","0.29688","0.5","0.45313","0.47"
"18","104401","Vermont","G","74","Sophomore","2314352","5","Sean Blake","26","32","937","0.25987","0.91","0.24681","0.86","0.20247","0.14","1.61842","0.66","0.22184","0.7","0.54108","0.54","0.49268","0.58","0.35849","0.67","0.69149","0.29","0.02653","0.47","0.36434","0.67","0.20543","0.08"
"18","104401","Vermont","G","77","Senior","1925054","3","TJ Hurley","32","32","999.55","0.09706","0.32","0.10049","0.2","0.068","0.96","1.64286","0.67","0.22812","0.73","0.63054","0.95","0.58042","0.9","0.38974","0.84","0.86538","0.89","0.0087","0.06","0.30769","0.53","0.57692","0.7"
"18","104401","Vermont","G","76","Senior","1705477","20","TJ Long","15","27","802.21","0.06837","0.15","0.07624","0.09","0.08843","0.87","0.93333","0.22","0.23272","0.76","0.511","0.35","0.49074","0.57","0.3","0.32","0.80282","0.68","0.02329","0.39","0.2554","0.37","0.61151","0.76"
"18","104401","Vermont","G","75","Senior","1688006","24","Ben Johnson","17","32","584.37","0.11217","0.41","0.18713","0.67","0.06577","0.96","3.5","0.98","0.14408","0.15","0.59507","0.86","0.5","0.63","0.40594","0.9","0.75","0.47","0.00638","0.03","0.11852","0.07","0.74815","0.91"
"89","104399","Vanderbilt","G","77","Freshman","2539397","7","Chandler Bing","0","36","533.83","0.04408","0.04","0.10008","0.2","0.16311","0.3","0.68182","0.1","0.1261","0.08","0.57573","0.77","0.61538","0.95","0.28947","0.28","0.63462","0.16","0.05958","0.88","0.57778","0.94","0.42222","0.41"
"89","104399","Vanderbilt","G","72","Sophomore","2280666","3","Tyler Tanner","36","36","1204.71","0.2889","0.94","0.22496","0.81","0.10727","0.75","2.70588","0.95","0.26261","0.89","0.62025","0.93","0.54723","0.8","0.3681","0.73","0.85321","0.85","0.01467","0.18","0.46383","0.84","0.34681","0.27"
"89","104399","Vanderbilt","G","80","Junior","2095945","8","Tyler Harris","2","30","382.74","0.04113","0.03","0.04732","0.02","0.06623","0.96","0.75","0.12","0.23285","0.76","0.48759","0.22","0.52632","0.73","0.2875","0.27","0.53333","0.06","0.05826","0.87","0.19231","0.2","0.51282","0.58"
"89","104399","Vanderbilt","G","74","Senior","1596321","2","Duke Miles","26","28","827.59","0.26964","0.92","0.22849","0.82","0.11988","0.65","2.47059","0.92","0.25507","0.87","0.60363","0.88","0.50588","0.65","0.34783","0.61","0.90066","0.95","0.00845","0.06","0.49026","0.87","0.44805","0.46"
"54","104398","Valparaiso","G","75","Freshman","2536612","0","Rakim Chaney","30","32","912.03","0.20851","0.79","0.19199","0.69","0.135","0.52","1.76","0.73","0.21117","0.63","0.52747","0.44","0.43651","0.3","0.35976","0.68","0.73913","0.42","0.02183","0.36","0.23793","0.32","0.56552","0.68"
"54","104398","Valparaiso","G","75","Sophomore","2324121","1","Justus McNair","3","31","561.1","0.13354","0.51","0.11571","0.3","0.11102","0.72","1.17857","0.39","0.23369","0.76","0.54416","0.56","0.49206","0.58","0.31746","0.42","0.75","0.47","0.01962","0.31","0.42328","0.78","0.33333","0.25"
"54","104398","Valparaiso","G","75","Senior","2286445","3","Brody Whitaker","23","30","796.25","0.12791","0.49","0.1512","0.5","0.07959","0.92","2.2381","0.88","0.17238","0.34","0.57661","0.77","0.43443","0.29","0.43617","0.96","0.83607","0.81","0.01513","0.19","0.28241","0.46","0.43519","0.44"
"38","104394","VMI","G","75","Freshman","2532382","2","Mario Tatum, Jr.","7","29","763.49","0.1157","0.43","0.13269","0.39","0.06716","0.96","2.27778","0.89","0.18317","0.43","0.47","0.17","0.47244","0.48","0.24444","0.15","0.65333","0.2","0.03177","0.56","0.34562","0.62","0.41475","0.4"
"38","104394","VMI","G","75","Sophomore","2328971","4","Linus Holmstrom","26","28","756.52","0.11167","0.4","0.10867","0.25","0.1351","0.52","0.90244","0.2","0.20863","0.61","0.58286","0.8","0.52239","0.72","0.38418","0.82","0.7619","0.51","0.0167","0.23","0.17213","0.15","0.72541","0.89"
"38","104394","VMI","G","76","Junior","2112508","5","AJ Clark","20","20","537.21","0.1153","0.42","0.16534","0.57","0.14344","0.45","1.38095","0.53","0.14096","0.14","0.52632","0.44","0.49412","0.59","0.32","0.44","0.68571","0.27","0.06407","0.9","0.31818","0.56","0.22727","0.1"
"38","104394","VMI","G","76","Junior","2110985","30","Tan Yildizoglu","29","29","917.77","0.31118","0.96","0.25109","0.87","0.18453","0.2","1.8169","0.75","0.21877","0.68","0.4796","0.2","0.4759","0.5","0.27434","0.23","0.63291","0.16","0.02873","0.51","0.28315","0.46","0.40502","0.38"
"4","104393","VCU","G","73","Freshman","2493034","1","Nyk Lewis","35","35","828.25","0.12009","0.45","0.15771","0.53","0.11368","0.7","1.64706","0.67","0.18106","0.41","0.57337","0.75","0.47253","0.48","0.3622","0.7","0.74766","0.45","0.07005","0.93","0.49083","0.87","0.58257","0.71"
"4","104393","VCU","G","75","Sophomore","2296820","6","Terrence Hill Jr.","2","36","900.58","0.23857","0.87","0.17882","0.64","0.0854","0.89","2.55","0.93","0.26156","0.89","0.62908","0.95","0.60667","0.94","0.36986","0.74","0.84444","0.83","0.014","0.16","0.36585","0.67","0.5935","0.72"
"4","104393","VCU","G","76","Sophomore","2296323","0","Brandon Jennings","35","36","895.62","0.15132","0.6","0.19567","0.71","0.15365","0.37","1.58333","0.64","0.17541","0.36","0.58056","0.79","0.43671","0.3","0.43103","0.96","0.85455","0.86","0.03966","0.7","0.50926","0.89","0.26852","0.15"
"4","104393","VCU","G","78","Junior","1912215","15","Tyrell Ward","0","31","421.28","0.06876","0.15","0.0737","0.08","0.14853","0.4","0.53571","0.04","0.22572","0.72","0.55452","0.63","0.57534","0.89","0.30645","0.35","0.63793","0.17","0.0597","0.88","0.42963","0.8","0.45926","0.48"
"36","104391","Utah Valley","G","75","Junior","2117913","4","Sherman Weatherspoon IV","5","29","475.06","0.04621","0.04","0.08091","0.11","0.13543","0.51","0.65","0.08","0.15552","0.22","0.55991","0.66","0.51852","0.7","0.36264","0.7","0.72727","0.38","0.03909","0.69","0.18644","0.19","0.77119","0.93"
"36","104391","Utah Valley","G","79","Sophomore","2113994","2","Jackson Holcombe","31","31","949.39","0.23521","0.86","0.18163","0.65","0.15516","0.36","1.43038","0.56","0.26875","0.91","0.57183","0.74","0.55732","0.83","0.15152","0.04","0.67196","0.24","0.08393","0.97","0.54467","0.92","0.0951","0.02"
"36","104391","Utah Valley","G","76","Junior","1949291","10","Trevan Leonhardt","31","31","1092.96","0.28398","0.94","0.30778","0.96","0.2286","0.08","1.94505","0.8","0.18252","0.42","0.60729","0.9","0.59524","0.92","0.35922","0.68","0.7561","0.49","0.02164","0.35","0.30258","0.52","0.38007","0.33"
"36","104391","Utah Valley","G","78","Junior","1935170","15","Tyler Hendricks","25","25","764.9","0.10691","0.38","0.1512","0.5","0.12887","0.56","1.38235","0.53","0.171","0.33","0.60487","0.89","0.52083","0.71","0.42373","0.94","0.77778","0.57","0.03898","0.69","0.16822","0.15","0.5514","0.65"
"36","104391","Utah Valley","G","76","Sophomore","1890547","9","Braden Housley","17","26","679.61","0.15979","0.63","0.27877","0.92","0.26328","0.04","1.46809","0.58","0.13163","0.1","0.48669","0.22","0.45","0.36","0.30435","0.34","0.55172","0.07","0.02176","0.36","0.54717","0.92","0.43396","0.43"
"36","104391","Utah Valley","G","76","Senior","1602612","7","Noah Taitz","14","27","534.3","0.09289","0.3","0.16932","0.59","0.15124","0.39","1.34783","0.51","0.14236","0.14","0.50349","0.3","0.38462","0.14","0.34211","0.57","0.6875","0.28","0.01651","0.22","0.27826","0.44","0.66087","0.82"
"87","104390","Utah St.","G","74","Freshman","2531885","1","Elijah Perryman","1","35","479.82","0.35435","0.98","0.35003","0.98","0.24815","0.05","2.17021","0.86","0.2024","0.57","0.52669","0.44","0.52632","0.73","0.27451","0.23","0.8","0.67","0.00763","0.05","0.27559","0.43","0.40157","0.37"
"87","104390","Utah St.","G","73","Senior","1908698","7","Kolby King","0","35","668.11","0.13819","0.54","0.19435","0.7","0.12719","0.58","1.89655","0.78","0.17498","0.36","0.63819","0.97","0.64286","0.97","0.38182","0.81","0.74667","0.44","0.03286","0.58","0.45181","0.83","0.66265","0.83"
"87","104390","Utah St.","G","77","Senior","1890546","8","Drake Allen","34","34","872.37","0.28945","0.94","0.33356","0.98","0.21126","0.11","2.36923","0.9","0.18103","0.41","0.56242","0.68","0.55932","0.84","0.32927","0.49","0.61856","0.14","0.02371","0.41","0.485","0.87","0.41","0.39"
"87","104390","Utah St.","G","76","Senior","1890359","2","MJ Collins","35","35","1086.5","0.09981","0.34","0.09755","0.18","0.06827","0.96","1.58333","0.64","0.24885","0.84","0.61775","0.92","0.61765","0.95","0.35","0.62","0.81046","0.71","0.02021","0.32","0.36085","0.66","0.51887","0.59"
"87","104390","Utah St.","G","76","Junior","1890312","12","Mason Falslev","35","35","1136.64","0.17887","0.7","0.17184","0.6","0.10567","0.76","1.96364","0.8","0.23479","0.77","0.60902","0.9","0.56383","0.86","0.38843","0.84","0.76056","0.51","0.05472","0.85","0.35236","0.64","0.30025","0.19"
"60","104389","Utah","G","72","Freshman","2496677","21","Obomate Abbey","0","31","474.05","0.23569","0.86","0.33294","0.98","0.2569","0.05","1.94286","0.8","0.14792","0.17","0.38043","0.03","0.35294","0.08","0.19512","0.07","0.80952","0.7","0.00745","0.04","0.22826","0.29","0.44565","0.45"
"60","104389","Utah","G","73","Senior","2144371","3","Don McHenry","32","32","987.52","0.11999","0.45","0.10079","0.2","0.06405","0.97","1.75","0.72","0.26077","0.89","0.58169","0.8","0.49537","0.59","0.38806","0.84","0.83478","0.8","0.02022","0.32","0.27578","0.43","0.48201","0.52"
"60","104389","Utah","G","75","Junior","2092097","2","Terrence Brown","32","32","1009.63","0.27748","0.93","0.15714","0.53","0.11822","0.66","1.57692","0.64","0.33682","0.99","0.54658","0.58","0.48477","0.54","0.32653","0.47","0.77451","0.56","0.0128","0.14","0.41463","0.76","0.19919","0.08"
